"Actual","Predicted"
4.735,2.52900378328241
0,2.79116262342057
2.244,2.54187275321442
2.945,2.5620701208254
0,2.07371088338351
0,2.6158459179005
4.63,2.55151526427676
1.586,2.02139959966446
0,2.37808330455234
0,1.49031722068042
2.25,2.21342081234391
0,2.48463947762082
3.605,2.24510672488216
2.714,2.47620196733494
0,2.4212998373739
4.87,2.37538825983915
4.079,2.49471373546515
3.359,2.51795914856274
0,1.36367648662893
0,1.74558998849306
4.177,2.63822375485948
2.863,2.5213890106759
3.242,2.38491198939482
4.9,2.60778605519936
3.187,2.40174106398899
2.382,2.74459460517004
0,2.17873389388578
4.468,2.61715651715696
0,1.75828567788966
3.443,2.60267131339709
3.609,2.69739444434759
3.669,2.32292027162275
4.158,2.67704770690384
2.452,2.31966829784571
2.679,2.5247754245736
1.741,2.57907497947471
0,2.06825828394517
0,2.58699870991613
0,2.57775815008799
0,2.10684738710019
0,2.55657404956051
2.56,2.5349820937943
3.939,2.08148359344663
4.643,2.07791348596888
1.789,2.59806385315606
3.254,2.47919679100849
1.943,2.03356202856861
0,1.22290937612435
0,2.13982133810756
4.828,2.36015488961737
4.267,2.55181540538422
3.542,2.45766653216654
3.873,2.50002450347425
0,2.46690477745465
0,2.40044349310504
0,2.40957480987061
0,2.48821606547532
2.564,2.4277775727196
4.855,2.72993722640268
0,2.50544208828456
4.512,2.82169629826958
0,2.18601087059451
2.401,2.43494064989539
4.558,2.33375973274643
0,2.34499061547189
0,2.26719847725873
1.638,2.41718955813449
2.79,2.36432699391764
0,1.42546561067911
0,2.19013217322971
0,2.41312313663365
0,2.38768707717653
0,2.1085417886782
4.613,2.74663428758302
4.21,2.59969903249625
4.53,2.37062757997605
1.756,2.5949631491216
0,1.57364794622186
3.756,2.52459086674663
3.047,1.34312409301047
2.28,1.86851949628205
4.034,2.15804203259889
4.882,2.38026188084426
2.203,2.25433191220719
4.895,2.51645075223878
1.631,2.56318647835281
4.628,3.06835284329404
0,1.4424910490411
2.471,2.18060895624857
2.152,2.66984891308378
4.151,1.84689489186999
4.704,2.40265169554639
3.158,2.5115460105431
1.613,2.3321361393816
2.527,2.48035837424827
4.768,2.44420996179236
4.17,1.79957528234037
3.766,2.38513428484819
0,1.83128249368101
2.019,2.73490752549348
0,2.59101986720054
0,2.57994198562555
4.166,2.4584457759835
3.172,2.4173158320662
0,2.42778387062711
2.997,2.57929437680545
3.318,2.40765842007588
0,1.91995839037415
0,2.48127438739739
3.431,2.44746064198052
4.114,2.55494238516793
2.891,2.47857624661531
4.876,2.44997743311743
0,2.19195123713853
4.352,2.27245843956653
2.737,2.51367677644702
0,2.44092657743712
4.336,2.52570083734407
0,2.67349560114704
3.52,2.75804827949911
2.176,2.43128189469468
0,2.79581015360435
4.725,2.71112251062003
4.038,2.46143748731858
0,2.45464305918983
4.873,2.51808204746761
3.406,2.43274075564196
0,2.11124472744957
0,2.54595629704458
1.092,2.56872082586138
2.679,2.54866541424635
3.068,2.89811187728464
4.713,2.5058776690529
0,2.80079223269539
1.74,1.39373742991461
3.274,2.30621169557212
1.728,2.83334970286085
3.627,2.15281584682393
4.383,2.1440834134192
0,1.87117420177997
4.976,2.42101233143375
3.832,2.48956663124807
2.7,2.6541349087801
3.564,2.47763985502158
3.355,2.88731705162198
0,2.38486972192773
4.743,2.48883473758233
3.309,2.29883557983616
2.761,2.20414014227899
1.907,2.22633197150551
3.691,2.71286337096923
0.74,2.314428986327
3.83,1.69825018763723
0,1.13118745859131
4.631,2.49341863101074
4.527,2.08206980870848
3.676,2.13132719035882
1.329,2.44926477862988
2.426,2.48222599962506
4.68,2.57850172857509
0,2.4705584083739
